Customer Account,Customer Account Age,Customer Nationality,Suspicious activity found in previous transactions,KYC Complied,Frequency of transaction in last 30 days,Average Transaction Amount
275142984,28.52,UK,0,1,8,54662.84778
275142984,7.16,USA,0,1,6,50566.842
5A42E2211,19.26,India,0,1,4,28567.05
5A42E2211,27.74,USA,0,1,7,25044.325
5A42E2211,18.69,USA,1,0,8,49318.74333
46CE90049,9.91,USA,0,0,5,1311.05
46CE90049,9.07,USA,0,0,5,176700.115
46CE90049,19.78,Canada,0,1,7,120786.45
46CE90049,13.46,USA,0,0,7,116831.655
D455C224D,6.39,Canada,0,1,5,41382.95
D455C224D,14.7,India,1,1,4,44221.67
D455C224D,7.75,USA,0,1,4,30913.43333
D455C224D,24,India,0,1,13,24162.88
D455C224D,13.5,UK,1,1,7,21813.848
027DC5A63,18.05,India,0,0,6,3123.45
027DC5A63,7.86,USA,0,0,6,15075.95
F1A02524F,13.27,UK,0,1,3,7534.13
F1A02524F,25.36,UK,0,1,3,166006.66
F1A02524F,11.61,UK,0,0,2,112224.98
F1A02524F,21.63,USA,0,1,1,96254.94
F1A02524F,22.35,India,0,1,5,77183.55
F1A02524F,20.67,USA,0,1,3,76271.88167
F1A02524F,14.73,India,0,1,7,65700.19143
F1A02524F,7.86,USA,0,1,4,61507.69875
7F5DF5608,19.7,UK,0,1,4,8481.68
7F5DF5608,1.57,Canada,0,0,5,6660.79
7F5DF5608,28.72,USA,0,0,2,7122.92
7F5DF5608,7.1,India,0,0,5,7173.3675
7F5DF5608,7.23,USA,0,1,5,6179.23
7F5DF5608,12.06,UK,0,1,7,5996.626667
7F5DF5608,16.53,UK,0,1,6,21215.13
7F5DF5608,17.16,Switzerland,0,0,3,24678.6475
7F5DF5608,23.07,USA,0,1,5,32673.38667
44953F884,20.42,USA,0,1,3,15688.26
44953F884,15.33,UK,0,0,7,35969.235
44953F884,27.95,USA,0,0,7,139285.12
44953F884,14.37,UK,0,1,8,107271.44
44953F884,2.26,UK,0,1,4,94012.624
44953F884,20.97,Canada,0,1,4,79192.42
44953F884,9.59,USA,0,1,3,77367.24
44953F884,9.16,UK,1,0,3,68126.135
9C1C02E28,11.21,USA,0,0,2,8121.33
9C1C02E28,28.48,India,0,1,4,20526.5
9C1C02E28,15.37,USA,0,1,11,25087.16
9C1C02E28,9.42,USA,0,1,7,19351.98
0F9D224BC,24.64,UK,0,1,7,5963.6
0F9D224BC,21.94,USA,0,1,3,3231.81
0F9D224BC,18.15,India,0,1,5,3209.206667
0F9D224BC,16.95,India,0,1,3,7776.755
0F9D224BC,6.6,UK,0,0,5,19926.434
0F9D224BC,11.27,UAE,0,1,7,17878.745
0F9D224BC,22.54,UK,0,1,6,16849.13714
0F9D224BC,28.56,USA,0,0,1,14846.77125
0F9D224BC,20.91,Switzerland,0,0,5,15524.70222
5B5E4E761,2.73,USA,0,0,2,5097.49
5B5E4E761,10.7,India,1,1,3,5217.07
5B5E4E761,10.48,India,0,1,1,6076.59
5B5E4E761,19.45,India,0,0,6,7484.24
5B5E4E761,24.69,Switzerland,0,0,4,37218.374
5B5E4E761,27.33,Canada,0,1,6,31353.73167
1CDB2E84F,8.58,UK,1,1,2,62809.95
1CDB2E84F,3.57,Canada,0,1,11,220773.77
62F67B822,25.73,UK,0,1,4,1372.04
62F67B822,14.06,UK,0,1,7,29836.8
62F67B822,25.98,UK,0,1,4,33981.42333
7CAA99D0C,24.06,Switzerland,1,1,6,17933.35
7CAA99D0C,28.54,India,0,1,8,27276.9
7CAA99D0C,11.43,USA,0,0,4,28790.41667
7CAA99D0C,28.35,USA,1,0,6,30218.18
7CAA99D0C,4.7,USA,0,1,3,76012.126
7CAA99D0C,1.31,UK,0,1,6,65882.08
7CAA99D0C,20.51,UK,0,1,3,59134.00571
7CAA99D0C,25.36,USA,0,1,4,53974.62375
B23613726,15.28,UK,0,1,2,17918.63
B23613726,12.25,Canada,0,1,6,14998.745
B23613726,4.38,UK,0,0,3,14360.16333
9FDD3AA91,24.84,UAE,0,1,5,93892.06
9FDD3AA91,8.89,USA,1,1,4,64849.035
9FDD3AA91,18.31,UK,0,1,8,47602.76667
9FDD3AA91,13.61,India,0,0,7,124477.825
9FDD3AA91,25.1,USA,0,0,5,102790.804
9FDD3AA91,11.1,UK,0,1,4,127773.7933
9FDD3AA91,17.55,UK,0,1,5,126255.1914
9FDD3AA91,4.03,USA,0,1,6,113511.7125
9FDD3AA91,17.29,UAE,0,0,6,105131.5978
2A07B1101,15.39,UK,0,1,3,35366.59
2A07B1101,24.21,USA,0,1,5,25991.54
2A07B1101,28.65,Canada,0,1,5,24343.72
2A07B1101,10.32,Canada,0,1,6,53999.9975
2A07B1101,25.45,UK,0,1,6,70795.39
2A07B1101,22.72,India,0,1,6,62377.26167
2A07B1101,25.29,Canada,0,0,10,57096.51
2A07B1101,25.61,India,0,0,3,50142.2775
2A07B1101,8.26,Switzerland,0,0,5,44888.37111
2A07B1101,17.35,UK,0,1,7,42616.468
E155755C1,23.2,UK,0,0,5,40116.52
E155755C1,21.96,UK,0,0,8,135996.365
E155755C1,13.16,UK,0,0,6,91309.04667
9513F0B7A,5.92,UK,0,1,7,42582.78
9513F0B7A,5.38,USA,0,1,5,31770.46
9513F0B7A,7.54,Canada,0,1,4,21700.54333
9513F0B7A,19.68,UK,0,1,6,19512.7925
9513F0B7A,21.5,India,0,0,6,17685.408
9513F0B7A,2.33,USA,0,1,5,21551.345
9513F0B7A,6.88,India,0,1,5,18625.02857
9513F0B7A,16.2,USA,0,1,8,18328.93625
9513F0B7A,28.33,UK,0,1,3,17714.59
5E5F65360,28.94,USA,0,1,10,1180.01
5E5F65360,1.87,USA,1,1,6,12123.745
5E5F65360,20.13,India,0,1,1,13073.64333
5E5F65360,16.54,UK,1,0,5,54003.68
5E5F65360,3.51,UK,0,1,4,44511.548
5E5F65360,6.65,USA,0,1,7,50506.88
5E5F65360,1.16,UK,0,1,4,47179.74857
5E5F65360,6.35,USA,0,1,5,50488.72875
5E5F65360,7.62,USA,1,1,9,55965.97222
9.74E+09,25.13,USA,1,1,7,82913.26
9.74E+09,1.11,USA,1,1,6,41924.37
9.74E+09,29.31,UK,0,1,7,29267.10333
01734DFBF,23.91,USA,1,0,5,1335.22
01734DFBF,28.15,UK,0,1,3,12068.23
01734DFBF,5.55,India,0,1,4,47372.27667
01734DFBF,27.46,USA,0,1,4,42236.875
01734DFBF,16.49,USA,0,0,3,45181.126
01734DFBF,9.11,India,0,1,4,37815.76333
01734DFBF,20.39,USA,0,1,7,34941.27429
01734DFBF,21.22,USA,0,1,6,32166.6575
924B877BF,16.29,UK,0,1,2,12526.69
924B877BF,24.81,USA,0,1,4,15016.445
924B877BF,5.13,USA,0,1,8,11535.65333
924B877BF,12.81,Canada,0,1,5,41153.145
924B877BF,4.97,India,0,1,7,45662.39
924B877BF,13.45,India,0,1,1,41070.74667
924B877BF,18.34,UK,0,0,11,45991.46857
924B877BF,29.69,UK,0,0,6,46852.81
924B877BF,5.49,India,0,1,7,42690.75889
D86E700B7,28.03,India,0,0,7,12585.04
D86E700B7,10.23,India,0,0,11,138496.03
D86E700B7,19.99,India,1,1,4,96308.72333
D86E700B7,5.77,UK,0,1,9,76422.185
D86E700B7,16.45,India,0,0,4,61479.994
D86E700B7,20.7,USA,0,1,5,51601.52167
D86E700B7,25.66,USA,0,1,5,55600.30857
D86E700B7,1.75,UK,1,1,3,49883.7825
D86E700B7,6.89,Canada,0,0,4,46654.60222
D86E700B7,14.82,India,0,0,3,47272.359
B3B89EBF0,26.28,UK,0,1,10,32431.46
B3B89EBF0,17.7,UK,0,0,3,53264.1
6E83808FB,20.79,Canada,0,1,6,6966.46
6E83808FB,25.87,USA,0,1,6,6499.3
6E83808FB,2.02,USA,0,1,5,7617.836667
6E83808FB,9.71,UK,0,1,5,11077.85
6E83808FB,6.63,USA,0,1,3,10305.862
6E83808FB,29.63,USA,0,0,4,21579.01
6E83808FB,13.53,UK,0,1,7,19964.86714
C57A9E85B,2.25,USA,0,1,4,427170.19
C57A9E85B,8.97,UK,0,0,7,227179.15
C57A9E85B,6.22,India,0,1,6,168193.8167
C57A9E85B,12.56,UK,0,0,5,215660.2
C57A9E85B,11.16,UK,0,1,3,174698.91
C57A9E85B,22.99,USA,0,1,9,190985.9833
61DEDA3F0,28.67,India,0,1,4,12293.23
61DEDA3F0,25.98,USA,0,0,3,33824.115
1FB3B5E95,2.37,USA,0,1,3,2807.06
1FB3B5E95,2.55,India,0,1,9,19821.84
1D37A8B6F,6.99,USA,0,1,5,9793.75
1D37A8B6F,19.16,UK,0,0,4,22454.065
9A921BAFA,9.68,USA,0,1,3,7608.62
9A921BAFA,22.52,India,0,1,6,5157.475
9A921BAFA,28.85,USA,0,1,12,20481.98
9A921BAFA,23.83,India,0,0,7,19114.21
9A921BAFA,21.31,USA,0,1,6,20914.272
9A921BAFA,1.99,USA,0,1,8,23153.52167
9A921BAFA,22.01,USA,0,1,6,22989.46286
825FE32EF,29.78,UK,0,1,10,2673.28
825FE32EF,3.78,Canada,0,1,12,53602.35
825FE32EF,3.79,UK,0,1,1,46672.53
825FE32EF,28.92,USA,0,1,6,39455.2625
825FE32EF,27.5,India,0,1,3,39589.254
825FE32EF,1.57,UK,0,1,3,43553.42167
825FE32EF,19.99,UK,0,1,5,37696.59714
82A23F2C6,1.26,India,0,1,4,31074.96
82A23F2C6,17.28,Canada,0,1,4,328701.3
82A23F2C6,24.84,Canada,0,0,4,236154.3033
82A23F2C6,15.43,USA,0,1,6,179432.295
82A23F2C6,15.11,India,0,1,6,153511.336
82A23F2C6,14.18,USA,0,0,4,136076.3667
82A23F2C6,5.13,India,0,1,5,117958.8657
82A23F2C6,19.44,UK,1,0,6,105974.2963
82A23F2C6,14.96,UK,0,0,4,97596.95111
5E7632DBD,15.67,UAE,0,1,4,26993.2
5E7632DBD,13.98,India,0,0,6,75374.085
5E7632DBD,4.84,USA,0,1,8,53472.67667
90782033C,22.16,UK,0,1,8,6709.31
90782033C,24,UK,0,0,11,199409.145
613410E1C,12.04,India,0,1,3,28693.71
613410E1C,29.6,USA,0,0,6,19480.95
613410E1C,17.51,USA,0,1,1,13901.31
613410E1C,28.8,UK,0,1,3,15815.2225
613410E1C,2.14,India,0,0,5,13588.058
613410E1C,7.2,UK,0,1,10,26034.19
613410E1C,20.43,UK,0,0,4,31815.88429
613410E1C,14.21,USA,0,0,6,27977.73625
613410E1C,19.28,USA,0,1,3,25903.25
613410E1C,24.75,UK,0,1,6,27161.373
794AA5E8D,24.43,India,0,1,4,27950.47
794AA5E8D,8.78,Canada,0,1,4,23647.145
794AA5E8D,14.68,UK,0,1,5,42453.3
794AA5E8D,19.31,USA,1,0,5,64390.0225
794AA5E8D,5.98,Canada,0,1,2,90576.73
794AA5E8D,5.42,USA,0,0,2,76025.88333
794AA5E8D,8.8,USA,0,1,8,66519.65143
A76F062FB,18.05,USA,1,1,8,4914.31
A76F062FB,22.19,USA,0,1,2,4735.81
A76F062FB,10.06,UK,0,0,7,13998.72333
A76F062FB,18.5,USA,0,1,3,17106.565
7361307A5,28.79,UK,0,0,3,51556.87
7361307A5,6.27,USA,0,1,6,31770.26
7361307A5,3.33,USA,0,1,3,37234.39
7361307A5,10.16,USA,0,1,6,28509.43
7361307A5,19.94,USA,1,1,6,24333.686
7361307A5,13.53,India,0,1,4,26365.08833
7361307A5,8.18,India,0,1,9,24711.09286
7361307A5,16.51,Canada,0,1,6,22249.715
7361307A5,8.05,USA,0,0,3,19898.11556
906C4A1B1,16.46,USA,0,0,5,12040.18
906C4A1B1,19.2,USA,0,0,6,18128.95
906C4A1B1,16.99,USA,0,0,1,13026.24333
DA3969BC9,29.27,USA,0,0,5,38596.92
DA3969BC9,17.15,Canada,1,0,3,30141.245
DA3969BC9,2.6,USA,0,1,6,23125.90667
7B6441A76,21.81,UK,0,1,5,215714.35
7B6441A76,15.91,UK,0,1,6,116124.685
7B6441A76,14.44,USA,0,1,5,94710.08333
107D6E8CD,12.92,UK,0,0,4,9499.73
107D6E8CD,19.99,UK,0,1,3,18296.58
107D6E8CD,8.05,UK,0,1,4,13647.57667
107D6E8CD,27.71,UK,1,1,2,10788.39
107D6E8CD,6.57,USA,0,1,6,9160.162
107D6E8CD,27.57,Switzerland,1,1,2,22101.17
107D6E8CD,27.36,UK,0,0,7,23347.82857
0E126CA83,1.72,India,0,1,1,4682.14
0E126CA83,24.15,USA,0,1,4,62037.285
0E126CA83,28.48,UK,0,0,6,49220.5
0E126CA83,2.69,India,0,0,6,41395.1675
0E126CA83,16.84,Canada,0,1,2,84352.006
0E126CA83,21.37,UK,0,1,7,72273.87833
0E126CA83,8.26,UK,0,0,5,62968.30571
CEB0BDFF9,20.22,UK,0,1,6,36460.89
CEB0BDFF9,19.98,USA,1,1,11,24166.46
CEB0BDFF9,7.28,USA,0,0,4,20813.24333
CEB0BDFF9,5.68,USA,0,1,3,16709.685
CEB0BDFF9,8.28,UK,0,1,2,14085.446
CEB0BDFF9,24.5,USA,0,1,7,12916.675
CEB0BDFF9,18.51,USA,1,0,5,12352.76571
80187B53F,25.82,USA,0,1,4,10521.32
80187B53F,19.06,India,0,1,3,6084.765
80187B53F,1.38,USA,0,1,5,44846.32
80187B53F,3.46,Canada,0,1,5,35180.92
80187B53F,11.69,UK,0,1,4,28739.788
80187B53F,13.42,Canada,0,1,4,25255.7
80187B53F,3.63,India,0,1,4,23240.98857
CF7CA8C1B,28.98,Canada,1,1,3,6149.7
CF7CA8C1B,10.75,Canada,0,1,2,85950.6
CF7CA8C1B,9.16,India,0,1,5,57991.21333
CF7CA8C1B,8.94,UK,1,1,5,47246.8125
CF7CA8C1B,13.36,USA,0,0,4,46255.78
CF7CA8C1B,20.45,USA,0,1,5,41192.20167
CF7CA8C1B,24.71,UK,0,0,3,55159.88286
CF7CA8C1B,21.01,USA,0,1,6,146881.2813
380EF0CB0,12.84,USA,0,1,3,3342.53
380EF0CB0,8.91,India,0,1,2,18542.095
F8983ADE8,7.4,UK,0,0,3,113345.78
F8983ADE8,20.46,USA,1,0,6,113241.405
F8983ADE8,6.66,UK,0,1,2,93831.70333
F8983ADE8,17.81,UK,0,1,4,71234.525
F8983ADE8,19.56,USA,0,1,5,78224.744
F8983ADE8,23.86,India,0,0,5,69174.72167
F8983ADE8,19.23,USA,0,1,6,61976.13571
E57826B33,15.05,UK,0,1,3,453514.3
E57826B33,19.27,UK,0,1,5,238662.48
E57826B33,13.17,USA,0,1,6,160651.91
E57826B33,26.36,USA,0,0,6,131845.035
E57826B33,20.08,UAE,0,0,6,107153.018
E57826B33,19.58,USA,0,0,7,99472.15833
E57826B33,21.28,USA,0,1,9,85721.26714
FB52AF089,14.64,India,0,1,6,3612.89
FB52AF089,24.97,India,1,1,4,10894.07
FB52AF089,22.06,USA,0,1,4,87744.77
FB52AF089,20.76,USA,0,1,5,66484.3125
FB52AF089,28.5,USA,0,0,8,106745.94
FB52AF089,2.3,Canada,0,1,5,91730.685
FB9BE101F,5.87,UK,0,1,3,10685.03
FB9BE101F,6.03,USA,0,1,4,99920.175
FB9BE101F,9.42,UK,0,0,5,78508.28667
FB9BE101F,27.52,USA,0,0,6,59955.29
FB9BE101F,14.77,UK,0,1,6,48441.546
B53D41316,10.47,USA,0,0,5,4949.31
B53D41316,8.69,Switzerland,0,1,4,6462.62
B53D41316,10.37,USA,0,1,3,20366.18667
B53D41316,5.12,UK,0,1,3,16877.8375
B53D41316,13.65,India,0,1,6,17702.28
B53D41316,18.66,USA,1,1,5,19658.00667
B53D41316,15.55,USA,0,1,5,42450.36857
B53D41316,12.11,UK,0,0,8,40321.8225
4021B6ABF,15.09,Canada,0,1,3,11989.77
4021B6ABF,19.97,UK,0,1,4,15697.865
4021B6ABF,13.28,UK,0,0,3,32268.69667
BDE83E55F,9.75,UK,0,1,5,103275.63
BDE83E55F,12.22,UK,0,1,6,56551.765
BDE83E55F,29.03,Switzerland,0,1,8,45022.46
9A27CE4E8,12.06,USA,0,0,9,2329.48
9A27CE4E8,23.73,UAE,0,1,6,10779.24
9A27CE4E8,5.5,UK,0,0,11,9108.39
9A27CE4E8,3.26,USA,0,1,7,21562.575
9A27CE4E8,10.15,USA,0,1,6,19393.324
9A27CE4E8,29.65,USA,0,0,4,28251.10833
9A27CE4E8,12.19,UK,0,1,5,30570.67429
9A27CE4E8,14.45,USA,0,1,6,30703.61125
9A27CE4E8,14.03,UK,0,1,9,28374.04889
0D604A95C,23.28,USA,0,1,1,330863.2
0D604A95C,29.94,USA,0,1,6,166291.735
0D604A95C,27.48,USA,0,1,8,125908.5333
0D604A95C,6.27,USA,0,1,7,95439.975
0D604A95C,15.01,USA,1,1,8,106359.436
0D604A95C,2.82,USA,0,0,7,90715.62833
0D604A95C,14.97,USA,0,1,3,81410.69429
0D604A95C,20.66,UK,0,1,6,71827.0825
0D604A95C,25.36,USA,0,1,3,69706.86778
2DC9B0C52,18.79,India,0,0,7,19074.02
2DC9B0C52,16.96,India,0,1,4,16345.47
2DC9B0C52,10.52,USA,0,1,5,16902.80667
2DC9B0C52,2.45,USA,0,1,5,29870.875
2DC9B0C52,10.59,UK,1,1,4,27136.696
2DC9B0C52,26.67,UK,0,0,8,78556.47333
2DC9B0C52,16.6,UK,0,1,7,93936.73571
432151706,21,UK,0,0,4,6356.01
432151706,29,Canada,0,1,9,38359.85
3D95F886B,14.7,UK,0,0,6,16562.13
3D95F886B,21.14,Canada,0,1,7,9232.23
3D95F886B,4.14,USA,0,1,5,73977.03333
3D95F886B,4.92,UK,0,1,4,61950.5225
3D95F886B,15.2,Canada,0,1,3,50069.87
3D95F886B,9.45,Canada,1,1,4,43674.86
C4341785D,5.13,UK,0,1,1,9968.99
C4341785D,11.34,USA,0,1,7,15040.075
C4341785D,24.09,USA,0,1,3,41199.92
C4341785D,24.46,UK,0,1,4,33007.0825
C4341785D,22.62,UK,0,1,4,29728.968
C4341785D,15.38,USA,1,1,3,25887.18333
C4341785D,9.17,USA,0,1,9,23436.65286
C4341785D,9.1,UK,0,1,10,22466.4475
C4341785D,14.85,USA,0,1,6,35467.20222
C4341785D,26.23,USA,0,1,5,35696.271
AD31696E3,17.38,USA,0,1,6,8940.81
AD31696E3,22.81,USA,0,1,8,7419.91
2AB8128A7,25.56,Canada,0,1,3,7196.87
2AB8128A7,10.47,USA,0,0,4,20597.9
2AB8128A7,22.53,India,0,1,6,25840.01667
2AB8128A7,19.22,UK,1,0,9,27785.4575
2AB8128A7,21.5,USA,0,1,6,23439.68
2AB8128A7,28.51,UK,0,1,4,30317.72
2AB8128A7,1.65,Canada,1,0,6,62709.24714
2AB8128A7,25.52,USA,0,1,3,57904.5725
2AB8128A7,6.33,UK,0,1,7,52008.16889
D7AED7083,23.17,USA,0,0,10,48561.24
D7AED7083,9.77,Canada,0,1,6,34261.89
D7AED7083,8.74,USA,0,1,2,40016.95667
D7AED7083,29.82,USA,0,1,5,35975.215
D7AED7083,17.04,USA,0,0,5,115537.06
D7AED7083,23.04,UK,0,1,6,100073.9383
D7AED7083,9.58,UAE,0,1,4,87180.16714
D7AED7083,13.27,USA,0,1,4,104161.5663
D7AED7083,26.57,UK,0,0,4,103571.1544
3B44FB70B,17.53,India,0,1,7,31647.61
3B44FB70B,6.74,UK,0,0,4,20042.42
3B44FB70B,19.33,India,0,1,8,13971.41667
10EC82867,3.59,UK,0,1,7,54139.72
10EC82867,7.84,UK,0,0,4,149895.705
10EC82867,9.71,UK,0,0,3,112869.2967
20307FFCD,19.76,USA,0,1,4,21345.61
20307FFCD,10.37,Canada,0,1,5,86395.215
20307FFCD,1.43,USA,0,0,4,70703.85
20307FFCD,28.74,India,0,1,6,212217.4675
20307FFCD,7.77,USA,0,1,2,178717.414
24678A251,21.2,USA,0,1,1,143182.84
24678A251,19.91,USA,0,1,2,265265.825
24678A251,6.74,Canada,1,1,7,211861.3667
24678A251,14.36,UAE,0,1,4,159589.165
24678A251,22.54,India,0,0,8,136519.972
24678A251,23.35,UK,0,1,5,115224.785
24678A251,25.01,UK,0,0,7,99020.1
5C2DE2892,3.96,USA,0,0,5,6276.64
5C2DE2892,22.91,USA,0,1,3,16719.6
5C2DE2892,4.77,USA,0,0,4,27103.47667
5C2DE2892,2.85,USA,0,0,5,20885.8125
5C2DE2892,19.06,USA,0,0,6,43390.99
5C2DE2892,5.31,UK,0,0,5,42902.765
5C2DE2892,12.41,USA,0,1,5,38362.02857
5C2DE2892,29.06,UK,0,1,6,34201.8325
5C2DE2892,20.11,UK,0,0,3,30867.77222
5C2DE2892,26.89,USA,0,0,8,33404.26
66E9C093D,29.57,UK,0,1,5,152049.04
66E9C093D,18.08,USA,0,1,1,105585.015
66E9C093D,7.14,UK,0,1,7,79651.76
66E9C093D,14.82,India,0,0,4,61226.69
64F87F9C6,6.02,USA,0,1,8,19799.37
64F87F9C6,22.5,USA,0,1,3,22024.3
64F87F9C6,13.98,USA,0,0,6,26909.66
64F87F9C6,8.2,USA,0,1,2,22304.0525
64F87F9C6,10.41,USA,0,1,5,20736.564
64F87F9C6,15.03,USA,0,0,4,20395.96667
64F87F9C6,14.95,USA,0,1,5,19576.72143
64F87F9C6,26.76,UK,0,1,7,18102.30375
64F87F9C6,7.02,India,0,0,3,20073.28556
64F87F9C6,2.81,UAE,0,0,9,40425.695
40147E74F,21.49,India,0,1,8,37463.58
40147E74F,10.17,USA,0,1,6,22662.74
40147E74F,16.29,UK,0,1,3,74878.50333
40147E74F,24.17,USA,0,1,6,61311.24
40147E74F,28.3,India,0,1,2,51062.568
40147E74F,14.88,USA,0,0,5,50646.77333
40147E74F,15.57,UK,0,0,7,43605.60571
40147E74F,16.78,UK,0,1,6,38469.2275
40147E74F,14.59,India,0,1,6,42953.79889
40147E74F,16.65,USA,0,1,5,47934.012
1C4067CBE,17.44,India,0,1,10,60882.15
1C4067CBE,26.49,USA,0,0,7,42674.28
1C4067CBE,9.02,UK,0,1,9,29994.27667
1C4067CBE,25.25,India,1,0,9,57083.96
1C4067CBE,11.8,USA,0,1,5,49413.026
1C4067CBE,26.83,UK,0,0,3,41893.53667
1C4067CBE,21.6,India,1,0,6,41358.68143
1C4067CBE,7.41,UK,0,1,6,37930.69875
04E092C79,22.5,UK,0,1,6,101865.73
04E092C79,23.91,India,0,1,7,54376.075
04E092C79,13.08,UK,0,1,3,110939.4067
04E092C79,9.3,UK,0,1,2,84092.2825
04E092C79,1.93,India,1,1,7,83313.89
728317023,12.45,USA,0,0,5,7517.68
728317023,2.18,USA,0,1,7,26643.295
728317023,13.06,Switzerland,0,1,4,21866.84667
728317023,18.83,Canada,0,1,4,35036.655
728317023,17.9,USA,0,0,3,30152.662
728317023,26.06,USA,0,0,7,32688.36
728317023,23.13,USA,0,1,8,31512.19
728317023,9.7,UK,0,0,5,31671.81
728317023,3.37,USA,0,1,5,30787.71333
48EAA6631,21.52,USA,0,1,5,36702.53
48EAA6631,29.52,Canada,0,1,3,37841.355
48EAA6631,21.63,UAE,1,1,6,65971.38667
60C269C25,28.51,India,0,1,6,892.06
60C269C25,16.69,Canada,0,1,3,5145.11
60C269C25,25.73,Canada,0,0,5,4629.2
60C269C25,26.44,UK,0,1,4,10751.32
D349DD70E,9.16,UK,0,1,7,672363.69
D349DD70E,6.59,UK,0,1,5,394872.33
D349DD70E,27.51,India,0,1,4,280254.97
D349DD70E,7.31,UK,0,1,6,247692.75
D349DD70E,29.65,UK,0,1,6,224715.768
D349DD70E,4.24,UK,0,1,4,193949.1683
D349DD70E,26.12,USA,0,1,3,182241.1829
D349DD70E,16.52,UK,0,1,5,160653.08
D349DD70E,12.22,India,0,1,4,150224.5122
6ACF58DC1,19.12,USA,0,0,1,18155.75
6ACF58DC1,9.98,USA,0,1,7,23787.095
6ACF58DC1,20.84,USA,0,1,1,17313.57667
6ACF58DC1,25.6,USA,0,0,6,17959.4475
6ACF58DC1,14.62,Switzerland,1,1,6,16056.442
7E902FEB2,11.91,USA,0,1,6,18760.36
7E902FEB2,5.99,UK,1,1,5,10105.75
7E902FEB2,2.22,India,0,0,1,9060.85
1443243BE,3.25,USA,0,1,5,3670.45
1443243BE,21.85,USA,0,1,5,194091.725
1443243BE,2.19,Switzerland,0,1,5,131554.2433
0842EEEC9,2.38,USA,0,1,6,271784.53
0842EEEC9,17.3,UK,0,1,5,140629.515
0842EEEC9,8.74,UK,0,1,4,98772.48333
0842EEEC9,10.85,UK,0,1,7,85218.5
0AE2AEE19,27.08,USA,0,0,3,25300.8
0AE2AEE19,24.1,USA,0,1,5,17975.735
0AE2AEE19,24.58,USA,0,1,6,32330.87
0AE2AEE19,5.3,UAE,0,1,3,30769.94
0AE2AEE19,10.02,Canada,0,1,7,26582.938
0AE2AEE19,22.42,USA,0,1,1,29280.615
0AE2AEE19,3.13,USA,0,1,8,28873.95571
83BBC6714,25.12,India,0,1,7,6202.24
83BBC6714,6.27,USA,0,1,3,84632.57
83BBC6714,8.64,UK,0,1,4,57858.92333
83BBC6714,24.37,USA,0,1,2,43527.7175
83BBC6714,28.08,Canada,0,1,9,46009.978
83BBC6714,3.6,Canada,0,1,5,40298.815
83BBC6714,14.67,USA,0,1,5,71166.97143
83BBC6714,15.13,UK,0,1,3,70038.77875
24CB5B007,7.39,USA,0,1,2,6350.12
24CB5B007,9.08,India,0,1,3,37884.8
24CB5B007,27.1,USA,0,1,6,40911.57667
24CB5B007,22.76,USA,1,1,7,37503.0675
24CB5B007,21.72,India,0,1,8,30849.682
24CB5B007,9.31,UK,1,1,7,28185.65167
C9C660551,8.93,UAE,0,1,10,2754.42
C9C660551,10.14,India,0,1,8,16192.84
C9C660551,17.79,India,1,0,5,18676.55
C9C660551,1.32,UK,0,0,2,31379.065
C9C660551,21.66,UK,1,0,3,50276.194
C9C660551,18.33,USA,0,1,3,44878.66833
C9C660551,27.69,UAE,1,1,5,46138.84
C9C660551,17.4,India,0,1,5,41949.66875
C9C660551,16.34,USA,0,1,5,39540.73778
C9C660551,27.97,UK,0,0,6,36937.043
EDE797B47,3.94,USA,0,0,5,9650.74
EDE797B47,18.14,USA,0,0,1,9040.03
EDE797B47,6.45,USA,0,0,6,8751.63
EDE797B47,21.71,USA,0,0,5,11423.0125
EDE797B47,8.87,Canada,0,1,5,16490.882
345798962,23.89,USA,0,1,4,73927.56
345798962,28.85,USA,1,0,7,38830.53
345798962,27.43,UK,1,1,4,51004.02333
345798962,25.76,India,0,1,4,45139.7625
345798962,23.49,USA,0,1,8,40533.14
345798962,2.35,UK,0,1,4,35196.62333
345798962,6.43,UK,0,1,2,34688.30429
4E3374C12,25.29,UK,0,0,7,10730.75
4E3374C12,2.74,USA,1,1,11,11050.655
4E3374C12,18.8,India,0,0,3,13583.03667
4E3374C12,10.25,Canada,0,1,3,14193.2625
A85E558CC,8.44,USA,0,1,5,3498.98
A85E558CC,22.67,Canada,0,1,3,13714.43
A85E558CC,17.6,USA,0,1,9,18723.67667
A85E558CC,16.21,UK,0,1,5,14899.3275
A85E558CC,14.69,Canada,0,0,5,14837.686
A85E558CC,27.52,UK,0,1,4,27254.38333
A85E558CC,11.54,USA,0,0,2,49858.58857
A85E558CC,14.09,USA,0,1,10,44636.39625
A85E558CC,17.72,UK,0,1,6,54484.72444
A85E558CC,26.76,USA,0,1,7,84244.142
997314342,20.41,UK,1,0,7,628.15
997314342,7.34,USA,0,0,5,10560.95
997314342,21.71,USA,0,1,2,8388.053333
997314342,22.91,UK,0,1,4,35452.41
997314342,10.79,Canada,0,1,9,28451.428
997314342,9.44,UK,0,1,13,23886.775
412DF26E0,14.05,USA,1,0,6,17955.7
412DF26E0,3.94,USA,0,0,3,36193.6
412DF26E0,22.65,India,0,1,3,24400.09
412DF26E0,21.94,USA,0,1,7,19865.5825
